fdate,target_current_pair,predict_time,prediction,confidence_0,confidence_1,is_positive,model_version,fdate_hive_part,confidence,direction,year_week
20250320,USDCNH,2025-03-20 20:00:00,0.5366133,0.8876736111,0.5013310185,1,v2,p_20250320,0.5013310185,BULLISH,2025_11
20250320,USDCNH,2025-03-20 20:30:00,0.5101163,0.1733796296,0.4468460648,1,v2,p_20250320,0.4468460648,BULLISH,2025_11
20250320,USDCNH,2025-03-20 21:00:00,0.49749982,0.9548611111,0.5860532407,0,v2,p_20250320,0.9548611111,BEARISH,2025_11
20250320,USDCNH,2025-03-20 21:30:00,0.47188005,0.9984085648,0.4575810185,0,v2,p_20250320,0.9984085648,BEARISH,2025_11
20250320,USDCNH,2025-03-20 22:00:00,0.45639372,0.9962384259,0.4136284722,0,v2,p_20250320,0.9962384259,BEARISH,2025_11
20250320,USDCNH,2025-03-20 22:30:00,0.48253053,0.8718171296,0.6892071759,0,v2,p_20250320,0.8718171296,BEARISH,2025_11
20250320,USDCNH,2025-03-20 23:00:00,0.55462235,0.9189236111,0.7115451389,1,v2,p_20250320,0.7115451389,BULLISH,2025_11
20250320,USDCNH,2025-03-20 23:30:00,0.57234985,0.8739872685,0.680787037,1,v2,p_20250320,0.680787037,BULLISH,2025_11
20250321,USDCNH,2025-03-21 00:00:00,0.46302173,0.8334780093,0.6308159722,0,v2,p_20250321,0.8334780093,BEARISH,2025_12
20250321,USDCNH,2025-03-21 00:30:00,0.4592291,0.3311631944,0.2854166667,0,v2,p_20250321,0.3311631944,BEARISH,2025_12
20250321,USDCNH,2025-03-21 10:00:00,0.36679545,0.5439236111,0.4501157407,0,v2,p_20250321,0.5439236111,BEARISH,2025_12
20250321,USDCNH,2025-03-21 10:30:00,0.3787417,0.0441840278,0.6158275463,0,v2,p_20250321,0.0441840278,BEARISH,2025_12
20250321,USDCNH,2025-03-21 11:00:00,0.5362668,0.1760416667,0.2983796296,1,v2,p_20250321,0.2983796296,BULLISH,2025_12
20250321,USDCNH,2025-03-21 11:30:00,0.3782653,0.3423611111,0.2427083333,0,v2,p_20250321,0.3423611111,BEARISH,2025_12
20250321,USDCNH,2025-03-21 12:00:00,0.3994357,0.5836805556,0.4895833333,0,v2,p_20250321,0.5836805556,BEARISH,2025_12
20250321,USDCNH,2025-03-21 12:30:00,0.3964793,0.4059027778,0.4947916667,0,v2,p_20250321,0.4059027778,BEARISH,2025_12
20250321,USDCNH,2025-03-21 13:00:00,0.5673463,0.9138888889,0.8961805556,1,v2,p_20250321,0.8961805556,BULLISH,2025_12
20250321,USDCNH,2025-03-21 13:30:00,0.6114643,0.85,0.8215277778,1,v2,p_20250321,0.8215277778,BULLISH,2025_12
20250321,USDCNH,2025-03-21 14:00:00,0.43541247,0.8246527778,0.7482638889,0,v2,p_20250321,0.8246527778,BEARISH,2025_12
20250321,USDCNH,2025-03-21 14:30:00,0.49643424,0.6895833333,0.5385416667,0,v2,p_20250321,0.6895833333,BEARISH,2025_12
20250321,USDCNH,2025-03-21 15:00:00,0.4834961,0.3100694444,0.2940972222,0,v2,p_20250321,0.3100694444,BEARISH,2025_12
20250321,USDCNH,2025-03-21 15:30:00,0.42452323,0.0013888889,0.0145833333,0,v2,p_20250321,0.0013888889,BEARISH,2025_12
20250321,USDCNH,2025-03-21 16:00:00,0.6209217,0.0589988426,0.3664351852,1,v2,p_20250321,0.3664351852,BULLISH,2025_12
20250321,USDCNH,2025-03-21 16:30:00,0.66496533,0.0868634259,0.315943287,1,v2,p_20250321,0.315943287,BULLISH,2025_12
20250321,USDCNH,2025-03-21 17:00:00,0.55633867,0.1396701389,0.2933738426,1,v2,p_20250321,0.2933738426,BULLISH,2025_12
20250321,USDCNH,2025-03-21 17:30:00,0.4476348,0.7100983796,0.5273148148,0,v2,p_20250321,0.7100983796,BEARISH,2025_12
20250321,USDCNH,2025-03-21 18:00:00,0.40575546,0.8870081019,0.556568287,0,v2,p_20250321,0.8870081019,BEARISH,2025_12
20250321,USDCNH,2025-03-21 18:30:00,0.37740976,0.9148148148,0.4532407407,0,v2,p_20250321,0.9148148148,BEARISH,2025_12
20250321,USDCNH,2025-03-21 19:00:00,0.4692472,0.8752893519,0.4093460648,0,v2,p_20250321,0.8752893519,BEARISH,2025_12
20250321,USDCNH,2025-03-21 19:30:00,0.49914163,0.0529513889,0.8186053241,0,v2,p_20250321,0.0529513889,BEARISH,2025_12
20250321,USDCNH,2025-03-21 20:00:00,0.7965835,0.0869502315,0.7438368056,1,v2,p_20250321,0.7438368056,BULLISH,2025_12
20250321,USDCNH,2025-03-21 20:30:00,0.6988904,0.1006655093,0.3704571759,1,v2,p_20250321,0.3704571759,BULLISH,2025_12
20250321,USDCNH,2025-03-21 21:00:00,0.7136043,0.0609953704,0.3434895833,1,v2,p_20250321,0.3434895833,BULLISH,2025_12
20250321,USDCNH,2025-03-21 21:30:00,0.6960829,0.0885416667,0.3488715278,1,v2,p_20250321,0.3488715278,BULLISH,2025_12
20250321,USDCNH,2025-03-21 22:00:00,0.52068865,0.2146701389,0.4870081019,1,v2,p_20250321,0.4870081019,BULLISH,2025_12
20250321,USDCNH,2025-03-21 22:30:00,0.47552204,0.9496527778,0.3722511574,0,v2,p_20250321,0.9496527778,BEARISH,2025_12
20250321,USDCNH,2025-03-21 23:00:00,0.57753813,0.9447627315,0.4592303241,1,v2,p_20250321,0.4592303241,BULLISH,2025_12
20250321,USDCNH,2025-03-21 23:30:00,0.5750288,0.9334780093,0.5175347222,1,v2,p_20250321,0.5175347222,BULLISH,2025_12
20250322,USDCNH,2025-03-22 00:00:00,0.65230644,0.9660300926,0.3685763889,1,v2,p_20250322,0.3685763889,BULLISH,2025_12
20250322,USDCNH,2025-03-22 00:30:00,0.671123,0.9328703704,0.3173900463,1,v2,p_20250322,0.3173900463,BULLISH,2025_12
20250324,USDCNH,2025-03-24 10:00:00,0.63151723,0.8398148148,0.2353009259,1,v2,p_20250324,0.2353009259,BULLISH,2025_12
20250324,USDCNH,2025-03-24 10:30:00,0.66006386,0.9310763889,0.389380787,1,v2,p_20250324,0.389380787,BULLISH,2025_12
20250324,USDCNH,2025-03-24 11:00:00,0.6510019,0.905005787,0.5573784722,1,v2,p_20250324,0.5573784722,BULLISH,2025_12
20250324,USDCNH,2025-03-24 11:30:00,0.72016203,0.9354456019,0.4904803241,1,v2,p_20250324,0.4904803241,BULLISH,2025_12
20250324,USDCNH,2025-03-24 12:00:00,0.55172217,0.9404224537,0.3382523148,1,v2,p_20250324,0.3382523148,BULLISH,2025_12
20250324,USDCNH,2025-03-24 12:30:00,0.47397903,0.9219039352,0.2958333333,0,v2,p_20250324,0.9219039352,BEARISH,2025_12
20250324,USDCNH,2025-03-24 13:30:00,0.51847994,0.8881365741,0.4611111111,1,v2,p_20250324,0.4611111111,BULLISH,2025_12
20250324,USDCNH,2025-03-24 14:00:00,0.65627694,0.5549479167,0.7296006944,1,v2,p_20250324,0.7296006944,BULLISH,2025_12
20250324,USDCNH,2025-03-24 14:30:00,0.64294857,0.1336516204,0.6993634259,1,v2,p_20250324,0.6993634259,BULLISH,2025_12
20250324,USDCNH,2025-03-24 15:00:00,0.5023328,0.0092013889,0.6922453704,1,v2,p_20250324,0.6922453704,BULLISH,2025_12
20250324,USDCNH,2025-03-24 15:30:00,0.5026625,0.0027488426,0.6162326389,1,v2,p_20250324,0.6162326389,BULLISH,2025_12
20250324,USDCNH,2025-03-24 16:00:00,0.41595575,0.0101273148,0.5739872685,0,v2,p_20250324,0.0101273148,BEARISH,2025_12
20250324,USDCNH,2025-03-24 16:30:00,0.43832612,0.0130208333,0.5048611111,0,v2,p_20250324,0.0130208333,BEARISH,2025_12
20250324,USDCNH,2025-03-24 17:00:00,0.40913388,0.0413483796,0.4772858796,0,v2,p_20250324,0.0413483796,BEARISH,2025_12
20250324,USDCNH,2025-03-24 17:30:00,0.47149235,0.2006365741,0.1830729167,0,v2,p_20250324,0.2006365741,BEARISH,2025_12
20250324,USDCNH,2025-03-24 18:00:00,0.34066093,0.2161168981,0.3655092593,0,v2,p_20250324,0.2161168981,BEARISH,2025_12
20250324,USDCNH,2025-03-24 18:30:00,0.44231153,0.8021990741,0.6649305556,0,v2,p_20250324,0.8021990741,BEARISH,2025_12
20250324,USDCNH,2025-03-24 19:00:00,0.5599907,0.5912905093,0.8363715278,1,v2,p_20250324,0.8363715278,BULLISH,2025_12
20250324,USDCNH,2025-03-24 19:30:00,0.6595044,0.7531539352,0.4076388889,1,v2,p_20250324,0.4076388889,BULLISH,2025_12
20250324,USDCNH,2025-03-24 21:00:00,0.41367406,0.1626446759,0.6398726852,0,v2,p_20250324,0.1626446759,BEARISH,2025_12
20250324,USDCNH,2025-03-24 21:30:00,0.6299752,0.8724537037,0.6416087963,1,v2,p_20250324,0.6416087963,BULLISH,2025_12
20250324,USDCNH,2025-03-24 22:00:00,0.66735244,0.9714988426,0.3883101852,1,v2,p_20250324,0.3883101852,BULLISH,2025_12
20250324,USDCNH,2025-03-24 22:30:00,0.6054487,0.9416666667,0.2652488426,1,v2,p_20250324,0.2652488426,BULLISH,2025_12
20250324,USDCNH,2025-03-24 23:00:00,0.5089762,0.815625,0.3318865741,1,v2,p_20250324,0.3318865741,BULLISH,2025_12
20250324,USDCNH,2025-03-24 23:30:00,0.53033626,0.9147280093,0.3452546296,1,v2,p_20250324,0.3452546296,BULLISH,2025_12
20250325,USDCNH,2025-03-25 00:00:00,0.6715382,0.9002025463,0.4558738426,1,v2,p_20250325,0.4558738426,BULLISH,2025_12
20250325,USDCNH,2025-03-25 00:30:00,0.671695,0.8932581019,0.4434895833,1,v2,p_20250325,0.4434895833,BULLISH,2025_12
20250325,USDCNH,2025-03-25 10:00:00,0.37619755,0.8465277778,0.5712384259,0,v2,p_20250325,0.8465277778,BEARISH,2025_12
20250325,USDCNH,2025-03-25 10:30:00,0.39794314,0.9520543981,0.4727430556,0,v2,p_20250325,0.9520543981,BEARISH,2025_12
20250325,USDCNH,2025-03-25 11:00:00,0.5947055,0.9953414352,0.2745949074,1,v2,p_20250325,0.2745949074,BULLISH,2025_12
20250325,USDCNH,2025-03-25 11:30:00,0.58397484,0.8546585648,0.5080729167,1,v2,p_20250325,0.5080729167,BULLISH,2025_12
20250325,USDCNH,2025-03-25 12:00:00,0.6293187,0.7138020833,0.7888888889,1,v2,p_20250325,0.7888888889,BULLISH,2025_12
20250325,USDCNH,2025-03-25 12:30:00,0.63300854,0.2221064815,0.705005787,1,v2,p_20250325,0.705005787,BULLISH,2025_12
20250325,USDCNH,2025-03-25 13:00:00,0.49400035,0.3916666667,0.2239293981,0,v2,p_20250325,0.3916666667,BEARISH,2025_12
20250325,USDCNH,2025-03-25 13:30:00,0.60412186,0.0346064815,0.4381076389,1,v2,p_20250325,0.4381076389,BULLISH,2025_12
20250325,USDCNH,2025-03-25 14:00:00,0.5090752,0.0133101852,0.6234953704,1,v2,p_20250325,0.6234953704,BULLISH,2025_12
20250325,USDCNH,2025-03-25 14:30:00,0.54940265,0.0780671296,0.5529803241,1,v2,p_20250325,0.5529803241,BULLISH,2025_12
20250325,USDCNH,2025-03-25 15:00:00,0.4339239,0.6834490741,0.1329282407,0,v2,p_20250325,0.6834490741,BEARISH,2025_12
20250325,USDCNH,2025-03-25 15:30:00,0.4240596,0.8623553241,0.3016493056,0,v2,p_20250325,0.8623553241,BEARISH,2025_12
20250325,USDCNH,2025-03-25 16:00:00,0.36368763,0.7690104167,0.2901041667,0,v2,p_20250325,0.7690104167,BEARISH,2025_12
20250325,USDCNH,2025-03-25 16:30:00,0.3004861,0.9964988426,0.2554108796,0,v2,p_20250325,0.9964988426,BEARISH,2025_12
20250325,USDCNH,2025-03-25 17:00:00,0.5096005,0.8622974537,0.5586516204,1,v2,p_20250325,0.5586516204,BULLISH,2025_12
20250325,USDCNH,2025-03-25 17:30:00,0.43190014,0.8255497685,0.6991319444,0,v2,p_20250325,0.8255497685,BEARISH,2025_12
20250325,USDCNH,2025-03-25 18:00:00,0.29651597,0.7751446759,0.6071759259,0,v2,p_20250325,0.7751446759,BEARISH,2025_12
20250325,USDCNH,2025-03-25 18:30:00,0.3050278,0.1651909722,0.6430555556,0,v2,p_20250325,0.1651909722,BEARISH,2025_12
20250325,USDCNH,2025-03-25 19:00:00,0.5972035,0.0055844907,0.6172743056,1,v2,p_20250325,0.6172743056,BULLISH,2025_12
20250325,USDCNH,2025-03-25 19:30:00,0.5940673,0.0063368056,0.5699074074,1,v2,p_20250325,0.5699074074,BULLISH,2025_12
20250325,USDCNH,2025-03-25 20:00:00,0.5931987,0.0090856481,0.5366898148,1,v2,p_20250325,0.5366898148,BULLISH,2025_12
20250325,USDCNH,2025-03-25 20:30:00,0.5436109,0.0142650463,0.5160011574,1,v2,p_20250325,0.5160011574,BULLISH,2025_12
20250325,USDCNH,2025-03-25 21:00:00,0.59193397,0.0179398148,0.5208622685,1,v2,p_20250325,0.5208622685,BULLISH,2025_12
20250325,USDCNH,2025-03-25 21:30:00,0.59431076,0.051880787,0.48984375,1,v2,p_20250325,0.48984375,BULLISH,2025_12
20250325,USDCNH,2025-03-25 22:00:00,0.5508381,0.1205150463,0.3319733796,1,v2,p_20250325,0.3319733796,BULLISH,2025_12
20250325,USDCNH,2025-03-25 22:30:00,0.49902743,0.7987847222,0.3039351852,0,v2,p_20250325,0.7987847222,BEARISH,2025_12
20250325,USDCNH,2025-03-25 23:00:00,0.47748002,0.5931423611,0.7045428241,0,v2,p_20250325,0.5931423611,BEARISH,2025_12
20250325,USDCNH,2025-03-25 23:30:00,0.45853245,0.9884548611,0.3046875,0,v2,p_20250325,0.9884548611,BEARISH,2025_12
20250326,USDCNH,2025-03-26 00:30:00,0.27180907,0.8010416667,0.5516493056,0,v2,p_20250326,0.8010416667,BEARISH,2025_12
20250326,USDCNH,2025-03-26 10:00:00,0.60438657,0.8005208333,0.5047743056,1,v2,p_20250326,0.5047743056,BULLISH,2025_12
20250326,USDCNH,2025-03-26 10:30:00,0.6737406,0.8274884259,0.6541377315,1,v2,p_20250326,0.6541377315,BULLISH,2025_12
20250326,USDCNH,2025-03-26 11:00:00,0.5152342,0.9911747685,0.2596354167,1,v2,p_20250326,0.2596354167,BULLISH,2025_12
20250326,USDCNH,2025-03-26 11:30:00,0.5043545,0.9935185185,0.2238136574,1,v2,p_20250326,0.2238136574,BULLISH,2025_12
20250326,USDCNH,2025-03-26 12:00:00,0.34487954,0.8083622685,0.4205150463,0,v2,p_20250326,0.8083622685,BEARISH,2025_12
20250326,USDCNH,2025-03-26 12:30:00,0.39627,0.8745081019,0.6127025463,0,v2,p_20250326,0.8745081019,BEARISH,2025_12
20250326,USDCNH,2025-03-26 13:00:00,0.3629331,0.9464409722,0.4422743056,0,v2,p_20250326,0.9464409722,BEARISH,2025_12
20250326,USDCNH,2025-03-26 13:30:00,0.37113565,0.9875578704,0.3029803241,0,v2,p_20250326,0.9875578704,BEARISH,2025_12
20250326,USDCNH,2025-03-26 14:00:00,0.45609486,0.8798032407,0.3728877315,0,v2,p_20250326,0.8798032407,BEARISH,2025_12
20250326,USDCNH,2025-03-26 14:30:00,0.40986818,0.6984375,0.8058159722,0,v2,p_20250326,0.6984375,BEARISH,2025_12
20250326,USDCNH,2025-03-26 15:00:00,0.37242508,0.8675347222,0.3835648148,0,v2,p_20250326,0.8675347222,BEARISH,2025_12
20250326,USDCNH,2025-03-26 15:30:00,0.39995173,0.6903356481,0.2812210648,0,v2,p_20250326,0.6903356481,BEARISH,2025_12
20250326,USDCNH,2025-03-26 16:00:00,0.39851344,0.0532986111,0.5695601852,0,v2,p_20250326,0.0532986111,BEARISH,2025_12
20250326,USDCNH,2025-03-26 16:30:00,0.37005252,0.0279513889,0.5947048611,0,v2,p_20250326,0.0279513889,BEARISH,2025_12
20250326,USDCNH,2025-03-26 17:00:00,0.61643577,0.0829861111,0.3766782407,1,v2,p_20250326,0.3766782407,BULLISH,2025_12
20250326,USDCNH,2025-03-26 17:30:00,0.61505115,0.1873553241,0.3796585648,1,v2,p_20250326,0.3796585648,BULLISH,2025_12
20250326,USDCNH,2025-03-26 18:00:00,0.6614575,0.3803530093,0.2825520833,1,v2,p_20250326,0.2825520833,BULLISH,2025_12
20250326,USDCNH,2025-03-26 18:30:00,0.6694182,0.7774594907,0.1815972222,0,v2,p_20250326,0.1815972222,BULLISH,2025_12
20250326,USDCNH,2025-03-26 19:00:00,0.5488909,0.7994502315,0.3633680556,1,v2,p_20250326,0.3633680556,BULLISH,2025_12
20250326,USDCNH,2025-03-26 19:30:00,0.5395105,0.9006076389,0.3652199074,1,v2,p_20250326,0.3652199074,BULLISH,2025_12
20250326,USDCNH,2025-03-26 20:00:00,0.4137084,0.9947627315,0.2679976852,0,v2,p_20250326,0.9947627315,BEARISH,2025_12
20250326,USDCNH,2025-03-26 20:30:00,0.39170286,0.9891203704,0.2603587963,0,v2,p_20250326,0.9891203704,BEARISH,2025_12
20250326,USDCNH,2025-03-26 21:00:00,0.50192153,0.6456018519,0.7693865741,1,v2,p_20250326,0.7693865741,BULLISH,2025_12
20250326,USDCNH,2025-03-26 21:30:00,0.5616369,0.7962094907,0.7289641204,1,v2,p_20250326,0.7289641204,BULLISH,2025_12
20250326,USDCNH,2025-03-26 22:00:00,0.5064508,0.8697916667,0.2644386574,1,v2,p_20250326,0.2644386574,BULLISH,2025_12
20250326,USDCNH,2025-03-26 22:30:00,0.5153874,0.8820601852,0.0338541667,0,v2,p_20250326,0.0338541667,BULLISH,2025_12
20250326,USDCNH,2025-03-26 23:00:00,0.65601397,0.4321759259,0.3395543981,1,v2,p_20250326,0.3395543981,BULLISH,2025_12
20250326,USDCNH,2025-03-26 23:30:00,0.56839764,0.2157118056,0.8550636574,1,v2,p_20250326,0.8550636574,BULLISH,2025_12
20250327,USDCNH,2025-03-27 00:00:00,0.33153796,0.9208333333,0.4616319444,0,v2,p_20250327,0.9208333333,BEARISH,2025_12
20250327,USDCNH,2025-03-27 00:30:00,0.2856617,0.9397569444,0.1885416667,0,v2,p_20250327,0.9397569444,BEARISH,2025_12
20250327,USDCNH,2025-03-27 10:00:00,0.5086786,0.078587963,0.4943865741,1,v2,p_20250327,0.4943865741,BULLISH,2025_12
20250327,USDCNH,2025-03-27 10:30:00,0.53865427,0.0155381944,0.4863136574,1,v2,p_20250327,0.4863136574,BULLISH,2025_12
20250327,USDCNH,2025-03-27 11:00:00,0.31736875,0.0009548611,0.6248553241,0,v2,p_20250327,0.0009548611,BEARISH,2025_12
20250327,USDCNH,2025-03-27 11:30:00,0.2905149,0.0040798611,0.6285011574,0,v2,p_20250327,0.0040798611,BEARISH,2025_12
20250327,USDCNH,2025-03-27 12:00:00,0.4867929,0.0488425926,0.4121527778,0,v2,p_20250327,0.0488425926,BEARISH,2025_12
20250327,USDCNH,2025-03-27 12:30:00,0.45371413,0.0638310185,0.315943287,0,v2,p_20250327,0.0638310185,BEARISH,2025_12
20250327,USDCNH,2025-03-27 13:00:00,0.6305483,0.0099537037,0.6098090278,1,v2,p_20250327,0.6098090278,BULLISH,2025_12
20250327,USDCNH,2025-03-27 13:30:00,0.5651077,0.0574074074,0.562818287,1,v2,p_20250327,0.562818287,BULLISH,2025_12
20250327,USDCNH,2025-03-27 14:00:00,0.7320255,0.5254050926,0.1127893519,0,v2,p_20250327,0.1127893519,BULLISH,2025_12
20250327,USDCNH,2025-03-27 14:30:00,0.6621219,0.5622685185,0.2363425926,1,v2,p_20250327,0.2363425926,BULLISH,2025_12
20250327,USDCNH,2025-03-27 15:00:00,0.6710803,0.7573784722,0.6790798611,1,v2,p_20250327,0.6790798611,BULLISH,2025_12
20250327,USDCNH,2025-03-27 15:30:00,0.6531737,0.9572048611,0.4438657407,1,v2,p_20250327,0.4438657407,BULLISH,2025_12
20250327,USDCNH,2025-03-27 16:00:00,0.31267276,0.9925925926,0.3008391204,0,v2,p_20250327,0.9925925926,BEARISH,2025_12
20250327,USDCNH,2025-03-27 16:30:00,0.30576846,0.9725115741,0.2936921296,0,v2,p_20250327,0.9725115741,BEARISH,2025_12
20250327,USDCNH,2025-03-27 17:00:00,0.41734353,0.7931712963,0.7025462963,0,v2,p_20250327,0.7931712963,BEARISH,2025_12
20250327,USDCNH,2025-03-27 17:30:00,0.3664896,0.935619213,0.5111111111,0,v2,p_20250327,0.935619213,BEARISH,2025_12
20250327,USDCNH,2025-03-27 18:00:00,0.43565834,0.9884259259,0.2616898148,0,v2,p_20250327,0.9884259259,BEARISH,2025_12
20250327,USDCNH,2025-03-27 18:30:00,0.4051706,0.8785590278,0.305150463,0,v2,p_20250327,0.8785590278,BEARISH,2025_12
20250327,USDCNH,2025-03-27 19:00:00,0.52942276,0.1859085648,0.9305844907,1,v2,p_20250327,0.9305844907,BULLISH,2025_12
20250327,USDCNH,2025-03-27 19:30:00,0.6009355,0.1732638889,0.8083622685,1,v2,p_20250327,0.8083622685,BULLISH,2025_12
20250327,USDCNH,2025-03-27 20:00:00,0.49417973,0.8027488426,0.1349537037,0,v2,p_20250327,0.8027488426,BEARISH,2025_12
20250327,USDCNH,2025-03-27 20:30:00,0.34328058,0.2702835648,0.1329282407,0,v2,p_20250327,0.2702835648,BEARISH,2025_12
20250327,USDCNH,2025-03-27 21:00:00,0.34871075,0.1673321759,0.5386574074,0,v2,p_20250327,0.1673321759,BEARISH,2025_12
20250327,USDCNH,2025-03-27 21:30:00,0.28801283,0.8478298611,0.4328125,0,v2,p_20250327,0.8478298611,BEARISH,2025_12
20250327,USDCNH,2025-03-27 22:00:00,0.40148276,0.9290219907,0.3926793981,0,v2,p_20250327,0.9290219907,BEARISH,2025_12
20250327,USDCNH,2025-03-27 22:30:00,0.4844896,0.8534143519,0.5767071759,0,v2,p_20250327,0.8534143519,BEARISH,2025_12
20250327,USDCNH,2025-03-27 23:00:00,0.51063377,0.8179398148,0.6412615741,1,v2,p_20250327,0.6412615741,BULLISH,2025_12
20250327,USDCNH,2025-03-27 23:30:00,0.49041158,0.6480902778,0.5724537037,0,v2,p_20250327,0.6480902778,BEARISH,2025_12
20250328,USDCNH,2025-03-28 00:00:00,0.49089792,0.0761863426,0.7183738426,0,v2,p_20250328,0.0761863426,BEARISH,2025_13
20250328,USDCNH,2025-03-28 00:30:00,0.48041856,0.0038773148,0.6557002315,0,v2,p_20250328,0.0038773148,BEARISH,2025_13
20250328,USDCNH,2025-03-28 10:00:00,0.40991896,0.8015625,0.7482638889,0,v2,p_20250328,0.8015625,BEARISH,2025_13
20250328,USDCNH,2025-03-28 10:30:00,0.41169304,0.8521122685,0.5668981481,0,v2,p_20250328,0.8521122685,BEARISH,2025_13
20250328,USDCNH,2025-03-28 11:00:00,0.2838716,0.9993923611,0.1767361111,0,v2,p_20250328,0.9993923611,BEARISH,2025_13
20250328,USDCNH,2025-03-28 11:30:00,0.38632128,0.9052951389,0.1788194444,0,v2,p_20250328,0.9052951389,BEARISH,2025_13
20250328,USDCNH,2025-03-28 12:00:00,0.5273175,0.7819155093,0.6916377315,1,v2,p_20250328,0.6916377315,BULLISH,2025_13
20250328,USDCNH,2025-03-28 12:30:00,0.5308186,0.8782696759,0.6042534722,1,v2,p_20250328,0.6042534722,BULLISH,2025_13
20250328,USDCNH,2025-03-28 13:00:00,0.6244453,0.944212963,0.3529803241,1,v2,p_20250328,0.3529803241,BULLISH,2025_13
20250328,USDCNH,2025-03-28 13:30:00,0.45436198,0.9370081019,0.2458043981,0,v2,p_20250328,0.9370081019,BEARISH,2025_13
20250328,USDCNH,2025-03-28 14:00:00,0.5182697,0.2613715278,0.66953125,1,v2,p_20250328,0.66953125,BULLISH,2025_13
20250328,USDCNH,2025-03-28 14:30:00,0.50879174,0.098900463,0.8806423611,1,v2,p_20250328,0.8806423611,BULLISH,2025_13
20250328,USDCNH,2025-03-28 15:00:00,0.5036062,0.262818287,0.7028356481,1,v2,p_20250328,0.7028356481,BULLISH,2025_13
20250328,USDCNH,2025-03-28 15:30:00,0.49840957,0.1689525463,0.2151909722,0,v2,p_20250328,0.1689525463,BEARISH,2025_13
20250328,USDCNH,2025-03-28 17:00:00,0.46530527,0.0974826389,0.5531539352,0,v2,p_20250328,0.0974826389,BEARISH,2025_13
20250328,USDCNH,2025-03-28 17:30:00,0.4456042,0.7257523148,0.246875,0,v2,p_20250328,0.7257523148,BEARISH,2025_13
20250328,USDCNH,2025-03-28 18:00:00,0.39300624,0.637181713,0.2173321759,0,v2,p_20250328,0.637181713,BEARISH,2025_13
20250328,USDCNH,2025-03-28 18:30:00,0.40104857,0.8813657407,0.3103298611,0,v2,p_20250328,0.8813657407,BEARISH,2025_13
20250328,USDCNH,2025-03-28 19:00:00,0.46011233,0.904369213,0.3984953704,0,v2,p_20250328,0.904369213,BEARISH,2025_13
20250328,USDCNH,2025-03-28 19:30:00,0.42775765,0.9533854167,0.3243344907,0,v2,p_20250328,0.9533854167,BEARISH,2025_13
20250328,USDCNH,2025-03-28 20:00:00,0.5311132,0.9419270833,0.2920717593,1,v2,p_20250328,0.2920717593,BULLISH,2025_13
20250328,USDCNH,2025-03-28 20:30:00,0.60650223,0.8822048611,0.5460358796,1,v2,p_20250328,0.5460358796,BULLISH,2025_13
20250328,USDCNH,2025-03-28 21:00:00,0.42492554,0.7489872685,0.6950810185,0,v2,p_20250328,0.7489872685,BEARISH,2025_13
20250328,USDCNH,2025-03-28 21:30:00,0.41816813,0.7012731481,0.6116898148,0,v2,p_20250328,0.7012731481,BEARISH,2025_13
20250328,USDCNH,2025-03-28 22:00:00,0.45317206,0.17890625,0.4619791667,0,v2,p_20250328,0.17890625,BEARISH,2025_13
20250328,USDCNH,2025-03-28 22:30:00,0.45410788,0.0250289352,0.5787326389,0,v2,p_20250328,0.0250289352,BEARISH,2025_13
20250328,USDCNH,2025-03-28 23:00:00,0.5125586,0.0092592593,0.6570023148,1,v2,p_20250328,0.6570023148,BULLISH,2025_13
20250328,USDCNH,2025-03-28 23:30:00,0.5189497,0.006568287,0.6791956019,1,v2,p_20250328,0.6791956019,BULLISH,2025_13
20250329,USDCNH,2025-03-29 00:00:00,0.6951041,0.037037037,0.5564525463,1,v2,p_20250329,0.5564525463,BULLISH,2025_13
20250329,USDCNH,2025-03-29 00:30:00,0.68655443,0.0932581019,0.33046875,1,v2,p_20250329,0.33046875,BULLISH,2025_13
20250329,USDCNH,2025-03-29 10:00:00,0.40452564,0.2580729167,0.2735243056,0,v2,p_20250329,0.2580729167,BEARISH,2025_13
20250329,USDCNH,2025-03-29 10:30:00,0.40452564,0.2580729167,0.2735243056,0,v2,p_20250329,0.2580729167,BEARISH,2025_13
